745,755,10,2,2,0.5268198748226964,2,1,2,1,false,0.0
745,760,10,2,2,0.6975759685351793,20,3,16,2,true,1.0
745,765,10,2,2,0.6511759019003504,34,4,30,3,false,0.95
745,770,10,2,2,0.6275207162867198,44,5,40,3,true,1.0
745,775,13,2,4,0.8124232566904068,52,5,40,2,false,0.9
745,780,15,2,3,0.7548220295350576,58,6,46,2,true,1.0
745,785,12,3,8,0.48738494366773955,95,8,71,2,false,0.95
745,790,12,3,4,0.4874290521732355,119,14,71,2,true,1.0
745,795,14,4,2,0.6514768287154091,132,15,92,2,true,1.0
745,800,13,2,4,0.7883924445815831,104,15,52,2,false,0.9818181818181818
745,805,24,4,2,0.7404989968522697,132,15,92,2,true,1.0
745,810,21,5,2,0.6573038803031894,194,18,207,2,true,1.0
745,815,24,4,2,0.7395038560567346,152,18,168,2,false,0.9857142857142858
745,820,16,2,5,0.7902386003287789,128,16,124,2,false,0.9866666666666667
745,825,15,2,5,0.7825506467567184,130,16,136,2,true,1.0
745,830,17,5,2,0.6227520145053657,209,20,271,2,true,1.0
745,835,25,7,2,0.6326079082017082,290,19,415,2,true,1.0
745,840,27,10,2,0.5909633343503509,436,17,646,2,false,0.9578947368421052
745,845,22,11,2,0.5487639722103739,524,26,662,3,false,0.99
745,850,16,4,4,0.47404366027702527,256,22,284,2,true,1.0
745,855,23,10,2,0.5634759854396716,464,22,820,2,false,0.9818181818181818
745,860,26,10,2,0.5832173601272419,508,20,840,2,false,0.9565217391304348
745,865,31,8,2,0.6514891616776148,428,21,676,2,false,0.975
745,870,37,9,2,0.6633375992703983,470,20,749,2,false,0.984
745,875,22,9,2,0.567573882112135,519,29,915,2,false,0.9846153846153847
745,880,28,4,3,0.7080647975292286,308,29,416,2,false,0.9925925925925926
745,885,31,8,2,0.6485523747666382,476,28,824,2,false,0.9857142857142858
745,890,40,8,2,0.6951409171175913,408,28,768,2,true,1.0
745,895,22,9,2,0.5661805638990627,570,29,1081,2,false,0.9866666666666667
745,900,28,4,3,0.7080998763653605,336,30,492,2,false,0.9935483870967742
745,905,48,11,2,0.673532328544178,764,30,1175,2,false,0.83125
745,910,53,9,2,0.7395570456127488,603,32,951,2,false,0.9575757575757575
745,915,22,9,2,0.565122220201296,645,30,1247,2,true,1.0
745,920,42,10,2,0.6622226761578723,706,31,1240,2,false,0.9657142857142857
745,925,32,4,3,0.7448828025851388,468,31,572,2,false,0.9944444444444445
745,930,55,9,2,0.746162308406808,608,32,1099,2,false,0.9891891891891892
745,935,21,7,2,0.5839196356722358,469,34,1114,2,true,1.0
745,940,44,5,2,0.8311307457121221,375,31,720,2,false,0.9846153846153847
745,945,31,9,2,0.6259809137555244,660,36,1422,2,false,0.995
745,950,53,9,2,0.73745762869101,710,35,1297,2,false,0.9804878048780488
745,955,20,9,2,0.550647562143243,539,34,1597,2,true,1.0
745,960,41,10,2,0.6556665386237039,816,39,1658,2,false,0.9720930232558139
745,965,28,3,4,0.8047339273957037,412,36,565,2,false,0.990909090909091
745,970,33,11,2,0.5916960453237552,830,36,1965,2,false,0.9911111111111112
745,975,33,3,4,0.8509197275535011,468,37,580,2,true,1.0
745,980,24,4,4,0.5789040588826377,512,39,812,2,true,1.0
745,985,30,8,2,0.6401308585243284,676,44,1572,2,true,1.0
745,990,51,6,3,0.7597125934092888,788,38,1110,2,false,0.9795918367346939
745,995,37,3,7,0.8269147821365382,541,44,626,2,true,1.0
745,1000,22,9,2,0.5634987186562455,728,46,1956,2,false,0.9921568627450981
745,1005,25,3,9,0.638799629627728,552,41,690,2,false,0.9884615384615385
745,1010,33,3,4,0.8528689657776373,518,43,681,2,false,0.9962264150943396
745,1015,36,8,2,0.6776718156259922,792,39,1752,2,false,0.9888888888888889
745,1020,22,9,2,0.5641900399237538,771,47,2122,2,true,1.0
745,1025,25,7,2,0.6273665659674181,589,38,1676,2,false,0.9928571428571429
745,1030,33,3,4,0.8526208224961718,552,45,739,2,true,1.0
745,1035,37,3,7,0.8270431569774959,643,52,742,2,false,0.996551724137931
745,1040,42,5,2,0.8183034640498892,525,43,1202,2,true,1.0
745,1045,28,5,2,0.7247271647357509,474,41,1255,2,true,1.0
745,1050,30,10,2,0.5926166095418101,902,45,2556,2,false,0.9934426229508196
745,1055,35,3,8,0.7929035118966028,703,47,806,2,false,0.9967741935483871
745,1060,41,11,2,0.6389068767706145,1246,47,2867,2,true,1.0
745,1065,44,7,2,0.74837793240427,716,46,1843,2,false,0.99375
745,1070,29,11,2,0.5810206934447129,1087,46,3019,2,false,0.9938461538461538
