745,755,10,2,2,0.5692300224865601,2,1,2,1,false,0.0
745,760,10,2,2,0.7963064505453958,16,2,16,2,false,0.8666666666666667
745,765,10,2,4,0.8800298129202053,30,3,26,2,false,0.75
745,770,10,2,4,0.8245647398219176,44,4,36,2,false,0.84
745,775,13,2,2,0.8037159081632657,46,6,38,2,true,1.0
745,780,15,2,2,0.8046088550282529,54,6,46,2,false,0.9714285714285714
745,785,15,2,3,0.8799828650194315,70,7,56,2,false,0.95
745,790,16,4,2,0.7044082447694904,112,10,92,2,true,1.0
745,795,20,6,2,0.6822294193907915,178,13,134,2,false,0.98
745,800,20,6,2,0.6844059388362329,190,16,134,2,false,0.9818181818181818
745,805,21,7,2,0.672382533227452,220,20,148,2,true,1.0
745,810,21,7,2,0.676207915480414,245,20,299,2,false,0.9692307692307692
745,815,14,2,4,0.843621019489144,124,16,118,2,true,1.0
745,820,15,2,4,0.855101053650829,136,14,126,2,true,1.0
745,825,14,2,4,0.8466932300927648,148,17,138,2,false,0.975
745,830,21,3,3,0.7372374270861886,197,16,193,2,true,1.0
745,835,22,2,11,0.7471879861555046,156,16,142,2,false,0.9777777777777777
745,840,23,2,9,0.7767077010471419,160,15,144,2,false,0.9473684210526315
745,845,15,2,4,0.8661089589489048,172,18,176,2,true,1.0
745,850,20,2,6,0.7659136764373365,162,18,176,2,true,1.0
745,855,22,3,4,0.7739070011068603,271,18,263,2,false,0.9818181818181818
745,860,14,2,4,0.8561067217524269,196,17,208,2,false,0.991304347826087
745,865,13,2,4,0.8550937174447668,200,16,220,2,false,0.9916666666666667
745,870,21,4,2,0.7804206324952055,244,19,388,2,true,1.0
745,875,22,5,2,0.7588441958636978,353,25,519,2,false,0.9923076923076923
745,880,23,2,9,0.7710146393081435,226,20,230,2,false,0.9925925925925926
745,885,32,6,2,0.8003118607750073,422,18,586,2,false,0.9857142857142858
745,890,55,4,4,0.9350811830203193,324,19,344,2,false,0.9793103448275862
745,895,24,5,2,0.7716294528455132,366,27,579,2,true,1.0
745,900,23,2,8,0.7962252205691209,260,22,270,2,true,1.0
745,905,49,3,2,1.276923165661049,250,20,320,2,false,0.99375
745,910,57,4,2,1.1251284058962823,304,22,400,2,true,1.0
745,915,22,5,2,0.7518839768639924,418,29,701,2,true,1.0
745,920,23,2,8,0.7976186558607911,286,24,310,2,true,1.0
745,925,47,8,2,0.8042274559637588,756,22,1028,2,false,0.9666666666666667
745,930,55,4,2,1.105926485112806,344,22,476,2,false,0.9945945945945946
745,935,21,3,3,0.7310970925598835,358,27,496,2,true,1.0
745,940,24,5,2,0.7732947589912392,412,31,786,2,false,0.9846153846153847
745,945,31,6,2,0.7909561817283817,566,26,912,2,true,1.0
745,950,55,4,4,0.939503604279555,460,26,568,2,false,0.9951219512195122
745,955,40,3,5,0.8714758600460817,400,29,495,2,false,0.9952380952380953
745,960,25,5,2,0.7789673292925373,481,31,863,2,true,1.0
745,965,24,2,8,0.8023606606252726,368,28,398,2,false,0.9954545454545455
745,970,55,4,4,0.9374681639751581,512,31,644,2,false,0.9955555555555555
745,975,40,3,5,0.8744980203552877,423,30,551,2,true,1.0
745,980,25,5,2,0.7799919673149134,493,32,951,2,true,1.0
745,985,67,4,2,1.2694360917025098,448,29,664,2,true,1.0
745,990,54,4,2,1.099010951199138,468,29,708,2,false,0.9918367346938776
745,995,59,4,2,1.160165797380271,460,33,688,2,false,0.996
745,1000,25,5,2,0.7779071226277223,516,36,1045,2,true,1.0
745,1005,21,2,9,0.7550874604703657,404,34,484,2,false,0.9923076923076923
745,1010,69,5,2,1.1026864982690798,597,30,917,2,false,0.9849056603773585
745,1015,39,3,4,0.9170955248235979,506,34,676,2,false,0.9962962962962963
745,1020,23,3,3,0.7773235186632952,504,37,733,2,true,1.0
745,1025,21,2,9,0.7538403264780521,430,35,524,2,false,0.9964285714285714
745,1030,70,6,2,0.9873845120332678,732,35,1164,2,false,0.9929824561403509
745,1035,55,4,4,0.9325855645334318,628,38,876,2,false,0.996551724137931
745,1040,21,3,3,0.7322020369487006,497,39,801,2,true,1.0
745,1045,70,6,2,0.9875025967361695,766,35,1246,2,true,1.0
745,1050,52,8,2,0.8235061552344469,1160,45,1916,2,true,1.0
745,1055,102,4,7,0.9152651938606842,640,37,780,2,true,1.0
745,1060,59,4,2,1.1620170958176168,568,41,912,2,false,0.9936507936507937
745,1065,22,5,2,0.746264346731384,584,38,1409,2,false,0.990625
745,1070,24,2,9,0.7863871730565031,458,38,608,2,false,0.9938461538461538
